Title,First Name,E-mail Address,Business Street,Company
KRAINER STANE - NOTAR,KRAINER STANE - NOTAR,,"Gorenjska cesta 2, 4240 Radovljica",", KRAINER STANE - NOTAR"
KUZMANOVIĆ ČEDOMIR - ZASEBNI ZOBOZDRAVNIK,KUZMANOVIĆ ČEDOMIR - ZASEBNI ZOBOZDRAVNIK,,"Gubčeva cesta 9 A, 8210 Trebnje",", KUZMANOVIĆ ČEDOMIR - ZASEBNI ZOBOZDRAVNIK"
CAR MIRJANA - ZDRAVSTVENA NEGA IN PATRONAŽA NA DOMU,CAR MIRJANA - ZDRAVSTVENA NEGA IN PATRONAŽA NA DOMU,,"Bevkova ulica 2, 8340 Črnomelj",", CAR MIRJANA - ZDRAVSTVENA NEGA IN PATRONAŽA NA DOMU"
TOPLEK NEDA - LEKARNA TOP-LEK,TOPLEK NEDA - LEKARNA TOP-LEK,,"Potrčeva cesta 23, 2250 Ptuj",", TOPLEK NEDA - LEKARNA TOP-LEK"
"KURENT ZORAN - SPECIALISTIČNA AMBULANTA ZA BOLEZNI UŠES, NOSU IN GRLA","KURENT ZORAN - SPECIALISTIČNA AMBULANTA ZA BOLEZNI UŠES, NOSU IN GRLA",,"Smoletova ulica 18, 1000 Ljubljana",", KURENT ZORAN - SPECIALISTIČNA AMBULANTA ZA BOLEZNI UŠES, NOSU IN GRLA"
PROSTOVOLJNO GASILSKO DRUŠTVO KASAZE LIBOJE,PROSTOVOLJNO GASILSKO DRUŠTVO KASAZE LIBOJE,,"Liboje 8 B, 3301 Petrovče",", PROSTOVOLJNO GASILSKO DRUŠTVO KASAZE LIBOJE"
GASILSKA ZVEZA PREBOLD,GASILSKA ZVEZA PREBOLD,,"Hmeljarska cesta 3, 3312 Prebold",", GASILSKA ZVEZA PREBOLD"
VETERINARSKA BOLNICA VIPAVA IVAN PRINCES S.P.,VETERINARSKA BOLNICA VIPAVA IVAN PRINCES S.P.,,"Gradiška cesta 10, 5271 Vipava",", VETERINARSKA BOLNICA VIPAVA IVAN PRINCES S.P."
NIKOLIĆ JANJA - ZOBNA ORDINACIJA ZA ODRASLE IN MLADINO-NIKOLIĆ JANJA,NIKOLIĆ JANJA - ZOBNA ORDINACIJA ZA ODRASLE IN MLADINO-NIKOLIĆ JANJA,,"Bizeljska cesta 49, 8259 Bizeljsko",", NIKOLIĆ JANJA - ZOBNA ORDINACIJA ZA ODRASLE IN MLADINO-NIKOLIĆ JANJA"
"ZASEBNA INTERNISTIČNO-PULMOLOŠKA AMBULANTA KATA PAUN, DR. MED. SPECIALIST INTERNIST","ZASEBNA INTERNISTIČNO-PULMOLOŠKA AMBULANTA KATA PAUN, DR. MED. SPECIALIST INTERNIST",,"Zadružna cesta 33, 8340 Črnomelj",", ZASEBNA INTERNISTIČNO-PULMOLOŠKA AMBULANTA KATA PAUN, DR. MED. SPECIALIST INTERNIST"
"PREVOZ, GRADBENA MEHANIZACIJA IN GRADBENIŠTVO KOSEC MIHA S.P.","PREVOZ, GRADBENA MEHANIZACIJA IN GRADBENIŠTVO KOSEC MIHA S.P.",,"Jalnova ulica 4, 1234 Mengeš",", PREVOZ, GRADBENA MEHANIZACIJA IN GRADBENIŠTVO KOSEC MIHA S.P."
GRADBENA MEHANIZACIJA VILKO KONC S.P.,GRADBENA MEHANIZACIJA VILKO KONC S.P.,,"Visoko 5, 4212 Visoko",", GRADBENA MEHANIZACIJA VILKO KONC S.P."
DORN ROBERT - IZVRŠITELJ,DORN ROBERT - IZVRŠITELJ,,"Cesta krških žrtev 30, 8270 Krško",", DORN ROBERT - IZVRŠITELJ"
BRENČIČ JERICA - LEKARNA MURGLE,BRENČIČ JERICA - LEKARNA MURGLE,,"Cesta v Mestni log 55, 1000 Ljubljana",", BRENČIČ JERICA - LEKARNA MURGLE"
LAVRENČIČ VIOLANDA - SPLOŠNO ZOBOZDRAVSTVO,LAVRENČIČ VIOLANDA - SPLOŠNO ZOBOZDRAVSTVO,,"Slovenska cesta 7, 1354 Horjul",", LAVRENČIČ VIOLANDA - SPLOŠNO ZOBOZDRAVSTVO"
PRIVŠEK IZTOK - ZOBOZDRAVSTVO,PRIVŠEK IZTOK - ZOBOZDRAVSTVO,,"Opekarska cesta 11, 1000 Ljubljana",", PRIVŠEK IZTOK - ZOBOZDRAVSTVO"
PIRC JANJA - AMBULANTA SPLOŠNE MEDICINE,PIRC JANJA - AMBULANTA SPLOŠNE MEDICINE,,"Slovenska cesta 17, 1354 Horjul",", PIRC JANJA - AMBULANTA SPLOŠNE MEDICINE"
ZALAR MARIJA - PATRONAŽA,ZALAR MARIJA - PATRONAŽA,,"Kočevska cesta 25, 1291 Škofljica",", ZALAR MARIJA - PATRONAŽA"
"ZOBNA AMBULANTA Tomislav Lajtner, dr.dent.med.","ZOBNA AMBULANTA Tomislav Lajtner, dr.dent.med.",,"Tlaka 10, 3342 Gornji grad",", ZOBNA AMBULANTA Tomislav Lajtner, dr.dent.med."
ZASEBNA ZOBNA ORDINACIJA ANA LENKO DR.DENT.MED.,ZASEBNA ZOBNA ORDINACIJA ANA LENKO DR.DENT.MED.,,"Foršt 55, 3333 Ljubno ob Savinji",", ZASEBNA ZOBNA ORDINACIJA ANA LENKO DR.DENT.MED."
GRMEK MIRJAM - OTROŠKI DISPANZER,GRMEK MIRJAM - OTROŠKI DISPANZER,,"Prečna ulica 2, 6230 Postojna",", GRMEK MIRJAM - OTROŠKI DISPANZER"
GRUJIĆ SPOMENKA - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA OTROK IN MLADINE,GRUJIĆ SPOMENKA - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA OTROK IN MLADINE,,"Prečna ulica 2, 6230 Postojna",", GRUJIĆ SPOMENKA - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA OTROK IN MLADINE"
ZASEBNA ZOBNA AMBULANTA ZA OTROKE IN MLADINO MARTINOVIĆ SLAĐANA dr. dent. med.,ZASEBNA ZOBNA AMBULANTA ZA OTROKE IN MLADINO MARTINOVIĆ SLAĐANA dr. dent. med.,,"Prečna ulica 3, 6257 Pivka",", ZASEBNA ZOBNA AMBULANTA ZA OTROKE IN MLADINO MARTINOVIĆ SLAĐANA dr. dent. med."
RŽEK IVAN - SPECIALISTIČNA AMBULANTA,RŽEK IVAN - SPECIALISTIČNA AMBULANTA,,"Prečna ulica 2, 6230 Postojna",", RŽEK IVAN - SPECIALISTIČNA AMBULANTA"
ŠVENT BEATRIX MARGARET - ZASEBNA ORDINACIJA,ŠVENT BEATRIX MARGARET - ZASEBNA ORDINACIJA,,"Prečna ulica 2, 6230 Postojna",", ŠVENT BEATRIX MARGARET - ZASEBNA ORDINACIJA"
GARMUŠ SONJA - ZASEBNA SPLOŠNA AMBULANTA,GARMUŠ SONJA - ZASEBNA SPLOŠNA AMBULANTA,,"Kolodvorska cesta 24, 6257 Pivka",", GARMUŠ SONJA - ZASEBNA SPLOŠNA AMBULANTA"
JERŠE DARKO - NOTAR,JERŠE DARKO - NOTAR,,"Prešernova ulica 1, 6230 Postojna",", JERŠE DARKO - NOTAR"
ORTOPEDSKA ORDINACIJA DR. KOSOVINC SAŠA,ORTOPEDSKA ORDINACIJA DR. KOSOVINC SAŠA,,"Korytkova ulica 29, 1000 Ljubljana",", ORTOPEDSKA ORDINACIJA DR. KOSOVINC SAŠA"
ANA SLAPŠAK -GORINŠEK - ZASEBNA AMBULANTA ZA SPLOŠNO MEDICINO,ANA SLAPŠAK -GORINŠEK - ZASEBNA AMBULANTA ZA SPLOŠNO MEDICINO,,"Trg svobode 14, 8290 Sevnica",", ANA SLAPŠAK -GORINŠEK - ZASEBNA AMBULANTA ZA SPLOŠNO MEDICINO"
RAČUNOVODSKI SERVIS TATJANA LENKO S.P.,RAČUNOVODSKI SERVIS TATJANA LENKO S.P.,,"Jarmovec 5, 3222 Dramlje",", RAČUNOVODSKI SERVIS TATJANA LENKO S.P."
KASTELIC MARKO DR. VET. MED.S.P. VETERINARSKA AMBULANTA TRBOVLJE,KASTELIC MARKO DR. VET. MED.S.P. VETERINARSKA AMBULANTA TRBOVLJE,,"Gimnazijska cesta 19, 1420 Trbovlje",", KASTELIC MARKO DR. VET. MED.S.P. VETERINARSKA AMBULANTA TRBOVLJE"
FUNDACIJA ZA FINANCIRANJE ŠPORTNIH ORGANIZACIJ V REPUBLIKI SLOVENIJI,FUNDACIJA ZA FINANCIRANJE ŠPORTNIH ORGANIZACIJ V REPUBLIKI SLOVENIJI,,"Dunajska cesta 51, 1000 Ljubljana",", FUNDACIJA ZA FINANCIRANJE ŠPORTNIH ORGANIZACIJ V REPUBLIKI SLOVENIJI"
USTANOVA DR.ŠIFTARJEVA FUNDACIJA,USTANOVA DR.ŠIFTARJEVA FUNDACIJA,,"Petanjci 19, 9251 Tišina",", USTANOVA DR.ŠIFTARJEVA FUNDACIJA"
FUNDACIJA ZA FINANCIRANJE INVALIDSKIH IN HUMANITARNIH ORGANIZACIJ V REPUBLIKI SLOVENIJI,FUNDACIJA ZA FINANCIRANJE INVALIDSKIH IN HUMANITARNIH ORGANIZACIJ V REPUBLIKI SLOVENIJI,,"Stegne 21 C, 1000 Ljubljana",", FUNDACIJA ZA FINANCIRANJE INVALIDSKIH IN HUMANITARNIH ORGANIZACIJ V REPUBLIKI SLOVENIJI"
PREŽIHOVA USTANOVA,PREŽIHOVA USTANOVA,,"Gačnikova pot 5, 2390 Ravne na Koroškem",", PREŽIHOVA USTANOVA"
"ZASVET veterinarska postaja, d.o.o., Izlake, Izlake 48","ZASVET veterinarska postaja, d.o.o., Izlake, Izlake 48",,"Izlake 48, 1411 Izlake",", ZASVET veterinarska postaja, d.o.o., Izlake, Izlake 48"
ZAVOD ZA KULTURO SLOVENSKA BISTRICA,ZAVOD ZA KULTURO SLOVENSKA BISTRICA,tajnistvo@zavod-ksb.si,"Grajska ulica 11, 2310 Slovenska Bistrica",", ZAVOD ZA KULTURO SLOVENSKA BISTRICA"
"PARK ŠKOCJANSKE JAME, Slovenija","PARK ŠKOCJANSKE JAME, Slovenija",psj.info@psj.gov.si,"Škocjan 2, 6215 Divača",", PARK ŠKOCJANSKE JAME, Slovenija"
"TURIZEM BLED, zavod za pospeševanje turizma Bled","TURIZEM BLED, zavod za pospeševanje turizma Bled",,"Ljubljanska cesta 27, 4260 Bled",", TURIZEM BLED, zavod za pospeševanje turizma Bled"
VRTEC SLOV. KONJICE,VRTEC SLOV. KONJICE,info@vrtec-konjice.si,"Slomškova ulica 1, 3210 Slovenske Konjice",", VRTEC SLOV. KONJICE"
MESTNA OBČINA MARIBOR MESTNA ČETRT MAGDALENA,MESTNA OBČINA MARIBOR MESTNA ČETRT MAGDALENA,mc.magdalena@maribor.si,"Preradovičeva ulica 1, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT MAGDALENA"
MESTNA OBČINA MARIBOR MESTNA ČETRT IVAN CANKAR,MESTNA OBČINA MARIBOR MESTNA ČETRT IVAN CANKAR,mc.icankar@maribor.si,"Partizanska cesta 1, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT IVAN CANKAR"
MESTNA OBČINA MARIBOR MESTNA ČETRT TABOR,MESTNA OBČINA MARIBOR MESTNA ČETRT TABOR,mc.tabor@maribor.si,"Metelkova ulica 63, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT TABOR"
MESTNA OBČINA MARIBOR MESTNA ČETRT STUDENCI,MESTNA OBČINA MARIBOR MESTNA ČETRT STUDENCI,mc.studenci@maribor.si,"Šarhova ulica 53 A, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT STUDENCI"
CENTER ZA RAZVOJ TRBOVLJE,CENTER ZA RAZVOJ TRBOVLJE,obcina.trbovlje@trbovlje.si,"Mestni trg 4, 1420 Trbovlje",", CENTER ZA RAZVOJ TRBOVLJE"
SPLOŠNA BOLNIŠNICA MURSKA SOBOTA,SPLOŠNA BOLNIŠNICA MURSKA SOBOTA,info@sb-ms.si,"Ulica dr. Vrbnjaka 6, 9000 Murska Sobota",", SPLOŠNA BOLNIŠNICA MURSKA SOBOTA"
MESTNA OBČINA MARIBOR MESTNA ČETRT NOVA VAS,MESTNA OBČINA MARIBOR MESTNA ČETRT NOVA VAS,mc.novavas@maribor.si,"Radvanjska cesta 65, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT NOVA VAS"
MESTNA OBČINA MARIBOR MESTNA ČETRT TEZNO,MESTNA OBČINA MARIBOR MESTNA ČETRT TEZNO,mc.tezno@maribor.si,"Panonska ulica 12, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT TEZNO"
VRTEC BELTINCI,VRTEC BELTINCI,vrtec.beltinci@v-beltinci.ms.edus.si,"Jugovo 33, 9231 Beltinci",", VRTEC BELTINCI"
MESTNA OBČINA MARIBOR MESTNA ČETRT CENTER,MESTNA OBČINA MARIBOR MESTNA ČETRT CENTER,mc.center@maribor.si,,", MESTNA OBČINA MARIBOR MESTNA ČETRT CENTER"
MESTNA OBČINA MARIBOR MESTNA ČETRT POBREŽJE,MESTNA OBČINA MARIBOR MESTNA ČETRT POBREŽJE,mc.pobrezje@maribor.si,"Kosovelova ulica 11, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT POBREŽJE"
MESTNA OBČINA MARIBOR MESTNA ČETRT KOROŠKA VRATA,MESTNA OBČINA MARIBOR MESTNA ČETRT KOROŠKA VRATA,koroska.vrata@maribor.si,"Vrbanska cesta 10, 2000 Maribor",", MESTNA OBČINA MARIBOR MESTNA ČETRT KOROŠKA VRATA"
"Zavod Karitas za oskrbo, nego in socialo","Zavod Karitas za oskrbo, nego in socialo",,"Žička cesta 15, 3210 Slovenske Konjice",", Zavod Karitas za oskrbo, nego in socialo"
KOMUNALA Javno komunalno podjetje d.o.o. Gornji Grad,KOMUNALA Javno komunalno podjetje d.o.o. Gornji Grad,,"Kocbekova cesta 23, 3342 Gornji grad",", KOMUNALA Javno komunalno podjetje d.o.o. Gornji Grad"
ZAVOD ZA ŠPORT ŠKOFJA LOKA,ZAVOD ZA ŠPORT ŠKOFJA LOKA,zzs.loka@siol.net,"Podlubnik 1 C, 4220 Škofja Loka",", ZAVOD ZA ŠPORT ŠKOFJA LOKA"
VRTEC IG,VRTEC IG,vrtec-ig@guest.arnes.si,"Cesta na Kurešček 70, 1292 Ig",", VRTEC IG"
VRTEC IVANČNA GORICA,VRTEC IVANČNA GORICA,vvz.ivancna.gorica@siol.net,"Cesta občine Hirschaid 6, 1295 Ivančna Gorica",", VRTEC IVANČNA GORICA"
GRADBENO PODJETJE IN KAMNOLOM GRASTO d.o.o.,GRADBENO PODJETJE IN KAMNOLOM GRASTO d.o.o.,,"Letališka cesta 33, 1000 Ljubljana",", GRADBENO PODJETJE IN KAMNOLOM GRASTO d.o.o."
"ŠEKLI & KUKOVICA Veterinarska ambulanta, d.o.o.","ŠEKLI & KUKOVICA Veterinarska ambulanta, d.o.o.",,"Gabrovka 17, 1274 Gabrovka",", ŠEKLI & KUKOVICA Veterinarska ambulanta, d.o.o."
GASILSKA ZVEZA LOŠKI POTOK,GASILSKA ZVEZA LOŠKI POTOK,,"Hrib-Loški Potok 17, 1318 Loški Potok",", GASILSKA ZVEZA LOŠKI POTOK"
RIBIŠKA DRUŽINA BOHINJ,RIBIŠKA DRUŽINA BOHINJ,,"Grajska ulica 10, 4264 Bohinjska Bistrica",", RIBIŠKA DRUŽINA BOHINJ"
GASILSKA ZVEZA KIDRIČEVO,GASILSKA ZVEZA KIDRIČEVO,,"Ulica Borisa Kraigherja 25, 2325 Kidričevo",", GASILSKA ZVEZA KIDRIČEVO"
Gasilska zveza občine Juršinci,Gasilska zveza občine Juršinci,,"Juršinci 3 B, 2256 Juršinci",", Gasilska zveza občine Juršinci"
Gasilska zveza Videm,Gasilska zveza Videm,,"Videm pri Ptuju 51 A, 2284 Videm pri Ptuju",", Gasilska zveza Videm"
Gasilska zveza Občine Dornava,Gasilska zveza Občine Dornava,,"Dornava 136, 2252 Dornava",", Gasilska zveza Občine Dornava"
ŠPORTNA ZVEZA OBČINE GORIŠNICA,ŠPORTNA ZVEZA OBČINE GORIŠNICA,,"Gorišnica 83, 2272 Gorišnica",", ŠPORTNA ZVEZA OBČINE GORIŠNICA"
JAMARSKI KLUB TIRSKI ZMAJ,JAMARSKI KLUB TIRSKI ZMAJ,,"Ter 66, 3333 Ljubno ob Savinji",", JAMARSKI KLUB TIRSKI ZMAJ"
DRUŠTVO SOŽITJE KAMNIK - DRUŠTVO ZA POMOČ OSEBAM Z MOTNJAMI V DUŠEVNEM RAZVOJU KAMNIK,DRUŠTVO SOŽITJE KAMNIK - DRUŠTVO ZA POMOČ OSEBAM Z MOTNJAMI V DUŠEVNEM RAZVOJU KAMNIK,,"Jenkova ulica 16, 1241 Kamnik",", DRUŠTVO SOŽITJE KAMNIK - DRUŠTVO ZA POMOČ OSEBAM Z MOTNJAMI V DUŠEVNEM RAZVOJU KAMNIK"
LOVSKA DRUŽINA KOZJE STENA,LOVSKA DRUŽINA KOZJE STENA,,"Otlica 39 A, 5270 Ajdovščina",", LOVSKA DRUŽINA KOZJE STENA"
PALOMA PIS družba za proizvodnjo in storitve d.o.o.,PALOMA PIS družba za proizvodnjo in storitve d.o.o.,,"Sladki Vrh 1, 2214 Sladki vrh",", PALOMA PIS družba za proizvodnjo in storitve d.o.o."
KRAJEVNA SKUPNOST SVETI ANTON NA POHORJU,KRAJEVNA SKUPNOST SVETI ANTON NA POHORJU,obcina.radlje@radlje.si,"Sv. Anton na Pohorju 59, 2365 Vuhred",", KRAJEVNA SKUPNOST SVETI ANTON NA POHORJU"
"MEDNARODNA AKADEMIJA, USTANOVA ZA MANAGEMENT IN INFORMACIJSKO TEHNOLOGIJO","MEDNARODNA AKADEMIJA, USTANOVA ZA MANAGEMENT IN INFORMACIJSKO TEHNOLOGIJO",,"Celovška cesta 25, 1000 Ljubljana",", MEDNARODNA AKADEMIJA, USTANOVA ZA MANAGEMENT IN INFORMACIJSKO TEHNOLOGIJO"
"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI INŠPEKTORAT REPUBLIKE SLOVENIJE ZA DELO","MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI INŠPEKTORAT REPUBLIKE SLOVENIJE ZA DELO",irsd@gov.si,"Verovškova ulica 64 A, 1000 Ljubljana",", MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI INŠPEKTORAT REPUBLIKE SLOVENIJE ZA DELO"
ČERMELJ LAURA - NOTARKA,ČERMELJ LAURA - NOTARKA,,"Tovarniška cesta 4 A, 5270 Ajdovščina",", ČERMELJ LAURA - NOTARKA"
KRAJEVNA SKUPNOST PINCE,KRAJEVNA SKUPNOST PINCE,obcina@lendava.si,"Lendavska cesta 45, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST PINCE"
KRAJEVNA SKUPNOST KAPCA,KRAJEVNA SKUPNOST KAPCA,obcina@lendava.si,"Glavna ulica 6, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST KAPCA"
KRAJEVNA SKUPNOST KOT,KRAJEVNA SKUPNOST KOT,obcina@lendava.si,"Mlinska ulica 21, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST KOT"
KRAJEVNA SKUPNOST RADMOŽANCI,KRAJEVNA SKUPNOST RADMOŽANCI,obcina@lendava.si,"Radmožanci 39, 9223 Dobrovnik - Dobronak",", KRAJEVNA SKUPNOST RADMOŽANCI"
KRAJEVNA SKUPNOST GORNJI LAKOŠ,KRAJEVNA SKUPNOST GORNJI LAKOŠ,obcina@lendava.si,"Glavna ulica 61, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST GORNJI LAKOŠ"
KRAJEVNA SKUPNOST PINCE MAROF BENICA,KRAJEVNA SKUPNOST PINCE MAROF BENICA,obcina@lendava.si,"Pince-Marof 30, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST PINCE MAROF BENICA"
KRAJEVNA SKUPNOST DOLINA,KRAJEVNA SKUPNOST DOLINA,obcina@lendava.si,"Glavna ulica 29, 9220 Lendava - Lendva",", KRAJEVNA SKUPNOST DOLINA"
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Urad.Uprlj@sodisce.si,"Fajfarjeva ulica 33, 1000 Ljubljana",", UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE"
Univerzitetna klinika za pljučne bolezni in alergijo Golnik,Univerzitetna klinika za pljučne bolezni in alergijo Golnik,tajnistvo@klinika-golnik.si,"Golnik 36, 4204 Golnik",", Univerzitetna klinika za pljučne bolezni in alergijo Golnik"
Univerzitetna psihiatrična klinika Ljubljana,Univerzitetna psihiatrična klinika Ljubljana,info@psih-klinika.si,"Studenec 48, 1260 Ljubljana - Polje",", Univerzitetna psihiatrična klinika Ljubljana"
ITF USTANOVA ZA KREPITEV ČLOVEKOVE VARNOSTI,ITF USTANOVA ZA KREPITEV ČLOVEKOVE VARNOSTI,,"Zabrv 12, 1292 Ig",", ITF USTANOVA ZA KREPITEV ČLOVEKOVE VARNOSTI"
"NOGRAD - LOTMERK, gradbeno podjetje d.o.o.","NOGRAD - LOTMERK, gradbeno podjetje d.o.o.",,"Ulica Rada Pušenjaka 19, 9240 Ljutomer",", NOGRAD - LOTMERK, gradbeno podjetje d.o.o."
ZDRAVSTVENI DOM IVANČNA GORICA,ZDRAVSTVENI DOM IVANČNA GORICA,info@zd-ivg.si,"Cesta 2. grupe odredov 16, 1295 Ivančna Gorica",", ZDRAVSTVENI DOM IVANČNA GORICA"
ZDRAVSTVENI DOM GROSUPLJE,ZDRAVSTVENI DOM GROSUPLJE,info@zd-grosuplje.si,"Pod gozdom cesta I 14, 1290 Grosuplje",", ZDRAVSTVENI DOM GROSUPLJE"
OSNOVNA ŠOLA BRINJE GROSUPLJE,OSNOVNA ŠOLA BRINJE GROSUPLJE,brinje-grosuplje@guest.arnes.si,"Ljubljanska cesta 40 A, 1290 Grosuplje",", OSNOVNA ŠOLA BRINJE GROSUPLJE"
Javni zavod Glasbena šola Laško - Radeče,Javni zavod Glasbena šola Laško - Radeče,gs.lasko-radece@guest.si,"Šolska pot 5, 1433 Radeče",", Javni zavod Glasbena šola Laško - Radeče"
OSNOVNA ŠOLA NAKLO,OSNOVNA ŠOLA NAKLO,tajnistvo@os-naklo.si,"Glavna cesta 47, 4202 Naklo",", OSNOVNA ŠOLA NAKLO"
MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST MALEČNIK - RUPERČE,MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST MALEČNIK - RUPERČE,ks.malecnikruperce@maribor.si,"Malečnik 51, 2229 Malečnik",", MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST MALEČNIK - RUPERČE"
KA-TV Zavod za razvoj kabelsko-satelitskega televizijskega sistema Tolmin,KA-TV Zavod za razvoj kabelsko-satelitskega televizijskega sistema Tolmin,,"Prešernova ulica 4, 5220 Tolmin",", KA-TV Zavod za razvoj kabelsko-satelitskega televizijskega sistema Tolmin"
ACADEMIA družba za storitve d.o.o.,ACADEMIA družba za storitve d.o.o.,,"Glavni trg 17 B, 2000 Maribor",", ACADEMIA družba za storitve d.o.o."
"Triglav Svetovanje, zavarovalno zastopanje, d.o.o.","Triglav Svetovanje, zavarovalno zastopanje, d.o.o.",,"Ljubljanska cesta 86, 1230 Domžale",", Triglav Svetovanje, zavarovalno zastopanje, d.o.o."
INŠTITUT ZA PRIMERJALNO PRAVO PRI PRAVNI FAKULTETI V LJUBLJANI,INŠTITUT ZA PRIMERJALNO PRAVO PRI PRAVNI FAKULTETI V LJUBLJANI,,"Poljanski nasip 2, 1000 Ljubljana",", INŠTITUT ZA PRIMERJALNO PRAVO PRI PRAVNI FAKULTETI V LJUBLJANI"
