Title,First Name,E-mail Address,Business Street,Company
"IT EKSPERT, proizvodnja, trgovina, posredništvo in svetovanje, d.o.o.","IT EKSPERT, proizvodnja, trgovina, posredništvo in svetovanje, d.o.o.",,"Litijska cesta 259, 1261 Ljubljana - Dobrunje",", IT EKSPERT, proizvodnja, trgovina, posredništvo in svetovanje, d.o.o."
"FARMADENT trgovina, proizvodnja in storitve d.o.o.","FARMADENT trgovina, proizvodnja in storitve d.o.o.",,"Minařikova ulica 6, 2000 Maribor",", FARMADENT trgovina, proizvodnja in storitve d.o.o."
RRA SEVERNE PRIMORSKE Regijska razvojna agencija d.o.o. Nova Gorica,RRA SEVERNE PRIMORSKE Regijska razvojna agencija d.o.o. Nova Gorica,,"Trg Edvarda Kardelja 3, 5000 Nova Gorica",", RRA SEVERNE PRIMORSKE Regijska razvojna agencija d.o.o. Nova Gorica"
"GEOENERGO, raziskave in pridobivanje surove nafte in zemeljskega plina d.o.o.","GEOENERGO, raziskave in pridobivanje surove nafte in zemeljskega plina d.o.o.",,"Mlinska ulica 5, 9220 Lendava - Lendva",", GEOENERGO, raziskave in pridobivanje surove nafte in zemeljskega plina d.o.o."
"NEPREMIČNINE CELJE, upravljanje, gospodarjenje in trgovanje z nepremičninami d.o.o.","NEPREMIČNINE CELJE, upravljanje, gospodarjenje in trgovanje z nepremičninami d.o.o.",,"Miklošičeva ulica 1, 3000 Celje",", NEPREMIČNINE CELJE, upravljanje, gospodarjenje in trgovanje z nepremičninami d.o.o."
"HTZ Harmonija tehnologije in znanja, invalidsko podjetje, d.o.o. Velenje","HTZ Harmonija tehnologije in znanja, invalidsko podjetje, d.o.o. Velenje",,"Partizanska cesta 78, 3320 Velenje",", HTZ Harmonija tehnologije in znanja, invalidsko podjetje, d.o.o. Velenje"
"Aleasing financiranje, svetovanje, trženje d.o.o.","Aleasing financiranje, svetovanje, trženje d.o.o.",,"Dunajska cesta 167, 1000 Ljubljana",", Aleasing financiranje, svetovanje, trženje d.o.o."
"AVTOTEHNA VIS IN MAHKOVIC trgovska družba za prodajo in servisiranje vozil, d.o.o.","AVTOTEHNA VIS IN MAHKOVIC trgovska družba za prodajo in servisiranje vozil, d.o.o.",,"Spodnji Log 27, 1282 Sava",", AVTOTEHNA VIS IN MAHKOVIC trgovska družba za prodajo in servisiranje vozil, d.o.o."
IDRIJSKO-CERKLJANSKA RAZVOJNA AGENCIJA d.o.o. Idrija,IDRIJSKO-CERKLJANSKA RAZVOJNA AGENCIJA d.o.o. Idrija,,"Mestni trg 1, 5280 Idrija",", IDRIJSKO-CERKLJANSKA RAZVOJNA AGENCIJA d.o.o. Idrija"
"Razvojni center Srca Slovenije, d.o.o.","Razvojni center Srca Slovenije, d.o.o.",,"Kidričeva cesta 1, 1270 Litija",", Razvojni center Srca Slovenije, d.o.o."
RAZVOJNA AGENCIJA SORA d.o.o.,RAZVOJNA AGENCIJA SORA d.o.o.,,"Poljanska cesta 2, 4220 Škofja Loka",", RAZVOJNA AGENCIJA SORA d.o.o."
ELPROM Proizvodnja električne energije iz obnovljivih virov d.o.o.,ELPROM Proizvodnja električne energije iz obnovljivih virov d.o.o.,,"Erjavčeva ulica 20, 5000 Nova Gorica",", ELPROM Proizvodnja električne energije iz obnovljivih virov d.o.o."
PUNGRAD javno komunalno podjetje d.o.o.,PUNGRAD javno komunalno podjetje d.o.o.,,"Bodonci 127 A, 9265 Bodonci",", PUNGRAD javno komunalno podjetje d.o.o."
"CSS, proizvodnja in trgovina, d.o.o.","CSS, proizvodnja in trgovina, d.o.o.",,"Stara Loka 31, 4220 Škofja Loka",", CSS, proizvodnja in trgovina, d.o.o."
PRIMORSKI TEHNOLOŠKI PARK d.o.o.,PRIMORSKI TEHNOLOŠKI PARK d.o.o.,,"Mednarodni prehod 6, 5290 Šempeter pri Gorici",", PRIMORSKI TEHNOLOŠKI PARK d.o.o."
"GVO, gradnja in vzdrževanje telekomunikacijskih omrežij, d.o.o.","GVO, gradnja in vzdrževanje telekomunikacijskih omrežij, d.o.o.",,"Cigaletova ulica 10, 1000 Ljubljana",", GVO, gradnja in vzdrževanje telekomunikacijskih omrežij, d.o.o."
INFRASTRUKTURA BLED d.o.o.,INFRASTRUKTURA BLED d.o.o.,,"Rečiška cesta 2, 4260 Bled",", INFRASTRUKTURA BLED d.o.o."
"RAZVOJNI CENTER KOČEVJE RIBNICA d.o.o., družba za razvoj in svetovanje","RAZVOJNI CENTER KOČEVJE RIBNICA d.o.o., družba za razvoj in svetovanje",,"Trata XIV 6 A, 1330 Kočevje",", RAZVOJNI CENTER KOČEVJE RIBNICA d.o.o., družba za razvoj in svetovanje"
KOMUNALA MEŽICA javno komunalno podjetje d.o.o.,KOMUNALA MEŽICA javno komunalno podjetje d.o.o.,,"Trg svobode 1, 2392 Mežica",", KOMUNALA MEŽICA javno komunalno podjetje d.o.o."
"AVTOTEHNA VIS IN SEVER, trgovska družba za prodajo in servisiranje vozil, d.o.o.","AVTOTEHNA VIS IN SEVER, trgovska družba za prodajo in servisiranje vozil, d.o.o.",,"Sinja Gorica 112, 1360 Vrhnika",", AVTOTEHNA VIS IN SEVER, trgovska družba za prodajo in servisiranje vozil, d.o.o."
VODOVODI IN KANALIZACIJA NOVA GORICA d.d.,VODOVODI IN KANALIZACIJA NOVA GORICA d.d.,,"Cesta 25. junija 1 B, 5000 Nova Gorica",", VODOVODI IN KANALIZACIJA NOVA GORICA d.d."
"RRA Zeleni kras, d.o.o.","RRA Zeleni kras, d.o.o.",,"Prečna ulica 1, 6257 Pivka",", RRA Zeleni kras, d.o.o."
"AVTOTEHNA VIS IN URBAS, trgovska družba za prodajo in servisiranje vozil, d.o.o.","AVTOTEHNA VIS IN URBAS, trgovska družba za prodajo in servisiranje vozil, d.o.o.",,"Postojnska cesta 37, 1381 Rakek",", AVTOTEHNA VIS IN URBAS, trgovska družba za prodajo in servisiranje vozil, d.o.o."
AVTOTEHNA VIS IN POTOKAR trgovska družba za prodajo in servisiranje vozil d.o.o.,AVTOTEHNA VIS IN POTOKAR trgovska družba za prodajo in servisiranje vozil d.o.o.,,"Brezje pri Grosupljem 69, 1290 Grosuplje",", AVTOTEHNA VIS IN POTOKAR trgovska družba za prodajo in servisiranje vozil d.o.o."
"SPEKTER PROJEKT, Projektiranje in inženiring, d.o.o.","SPEKTER PROJEKT, Projektiranje in inženiring, d.o.o.",,"Trg revolucije 7, 1420 Trbovlje",", SPEKTER PROJEKT, Projektiranje in inženiring, d.o.o."
"KIP VIZIJA usposabljanje in zaposlovanje invalidov, proizvodnja, storitve d.o.o.","KIP VIZIJA usposabljanje in zaposlovanje invalidov, proizvodnja, storitve d.o.o.",,"Lesično 71, 3261 Lesično",", KIP VIZIJA usposabljanje in zaposlovanje invalidov, proizvodnja, storitve d.o.o."
"KOMUNA, javno komunalno podjetje Beltinci d.o.o.","KOMUNA, javno komunalno podjetje Beltinci d.o.o.",,"Mladinska ulica 2, 9231 Beltinci",", KOMUNA, javno komunalno podjetje Beltinci d.o.o."
HSE INVEST družba za inženiring in izgradnjo energetskih objektov d.o.o.,HSE INVEST družba za inženiring in izgradnjo energetskih objektov d.o.o.,,"Obrežna ulica 170, 2000 Maribor",", HSE INVEST družba za inženiring in izgradnjo energetskih objektov d.o.o."
"MESTNE STORITVE, Javno podjetje za urejanje mesta, d.o.o., Nova Gorica","MESTNE STORITVE, Javno podjetje za urejanje mesta, d.o.o., Nova Gorica",,"Trg Edvarda Kardelja 1, 5000 Nova Gorica",", MESTNE STORITVE, Javno podjetje za urejanje mesta, d.o.o., Nova Gorica"
"SKUPNA POKOJNINSKA DRUŽBA d.d., Ljubljana","SKUPNA POKOJNINSKA DRUŽBA d.d., Ljubljana",,"Trg republike 3, 1000 Ljubljana",", SKUPNA POKOJNINSKA DRUŽBA d.d., Ljubljana"
"GEN-I, trgovanje in prodaja električne energije, d.o.o.","GEN-I, trgovanje in prodaja električne energije, d.o.o.",,"Vrbina 17, 8270 Krško",", GEN-I, trgovanje in prodaja električne energije, d.o.o."
"ISTRA AVTO IN KALISTER, zastopstvo, prodaja in servisiranje vozil, d.o.o.","ISTRA AVTO IN KALISTER, zastopstvo, prodaja in servisiranje vozil, d.o.o.",,"Dolenje pri Jelšanah 2 A, 6254 Jelšane",", ISTRA AVTO IN KALISTER, zastopstvo, prodaja in servisiranje vozil, d.o.o."
"BORZEN, operater trga z elektriko, d. o. o.","BORZEN, operater trga z elektriko, d. o. o.",,"Dunajska cesta 156, 1000 Ljubljana",", BORZEN, operater trga z elektriko, d. o. o."
"ENERGETIKA PREDDVOR, energetsko podjetje d.o.o.","ENERGETIKA PREDDVOR, energetsko podjetje d.o.o.",,"Hrib 2 B, 4205 Preddvor",", ENERGETIKA PREDDVOR, energetsko podjetje d.o.o."
"GEOCOM, Družba za energetski inženiring, d.o.o.","GEOCOM, Družba za energetski inženiring, d.o.o.",,"Cesta Ljubljanske brigade 11, 1000 Ljubljana",", GEOCOM, Družba za energetski inženiring, d.o.o."
"PINDŽA, javno komunalno in gostinsko podjetje, d.o.o.","PINDŽA, javno komunalno in gostinsko podjetje, d.o.o.",,"Gornji Petrovci 31 D, 9203 Petrovci",", PINDŽA, javno komunalno in gostinsko podjetje, d.o.o."
REGIONALNI TEHNOLOŠKI CENTER ZASAVJE d.o.o.,REGIONALNI TEHNOLOŠKI CENTER ZASAVJE d.o.o.,,"Naselje Aleša Kaple 9 A, 1430 Hrastnik",", REGIONALNI TEHNOLOŠKI CENTER ZASAVJE d.o.o."
GEN energija d.o.o.,GEN energija d.o.o.,,"Vrbina 17, 8270 Krško",", GEN energija d.o.o."
"D.S.U., družba za svetovanje in upravljanje, d.o.o.","D.S.U., družba za svetovanje in upravljanje, d.o.o.",,"Dunajska cesta 160, 1000 Ljubljana",", D.S.U., družba za svetovanje in upravljanje, d.o.o."
"GORENJSKE ELEKTRARNE, proizvodnja elektrike, d.o.o.","GORENJSKE ELEKTRARNE, proizvodnja elektrike, d.o.o.",,"Stara cesta 3, 4000 Kranj",", GORENJSKE ELEKTRARNE, proizvodnja elektrike, d.o.o."
RRA KOROŠKA regionalna razvojna agencija za Koroško regijo d.o.o.,RRA KOROŠKA regionalna razvojna agencija za Koroško regijo d.o.o.,,"Meža 10, 2370 Dravograd",", RRA KOROŠKA regionalna razvojna agencija za Koroško regijo d.o.o."
HOLDING SLOVENSKE ELEKTRARNE d.o.o.,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,,"Koprska ulica 92, 1000 Ljubljana",", HOLDING SLOVENSKE ELEKTRARNE d.o.o."
VODOVOD MURSKA SOBOTA javno podjetje d.o.o.,VODOVOD MURSKA SOBOTA javno podjetje d.o.o.,,"Kopališka ulica 2, 9000 Murska Sobota",", VODOVOD MURSKA SOBOTA javno podjetje d.o.o."
"JAVNO PODJETJE EDŠ - Ekološka družba, d.o.o. Šentjernej","JAVNO PODJETJE EDŠ - Ekološka družba, d.o.o. Šentjernej",,"Trubarjeva cesta 5, 8310 Šentjernej",", JAVNO PODJETJE EDŠ - Ekološka družba, d.o.o. Šentjernej"
"PLANIKA KOBARID-TOLMIN družba za upravljanje s premoženjem, d.o.o. - v likvidaciji","PLANIKA KOBARID-TOLMIN družba za upravljanje s premoženjem, d.o.o. - v likvidaciji",,"Dunajska cesta 160, 1000 Ljubljana",", PLANIKA KOBARID-TOLMIN družba za upravljanje s premoženjem, d.o.o. - v likvidaciji"
"MHE - ELPRO, podjetje za proizvodnjo in trženje električne energije, d.o.o.","MHE - ELPRO, podjetje za proizvodnjo in trženje električne energije, d.o.o.",,"Vrunčeva ulica 2 A, 3000 Celje",", MHE - ELPRO, podjetje za proizvodnjo in trženje električne energije, d.o.o."
"Elektro Ljubljana OVE, inženiring s področja obnovljivih virov energije, d.o.o.","Elektro Ljubljana OVE, inženiring s področja obnovljivih virov energije, d.o.o.",,"Slovenska cesta 56, 1000 Ljubljana",", Elektro Ljubljana OVE, inženiring s področja obnovljivih virov energije, d.o.o."
"OVEN ELEKTRO MARIBOR, proizvodnja elektrike in obnovljivi viri energije Elektro Maribor, d.o.o.","OVEN ELEKTRO MARIBOR, proizvodnja elektrike in obnovljivi viri energije Elektro Maribor, d.o.o.",,"Vetrinjska ulica 2, 2000 Maribor",", OVEN ELEKTRO MARIBOR, proizvodnja elektrike in obnovljivi viri energije Elektro Maribor, d.o.o."
"NAFTA - PETROCHEM, proizvodnja organskih osnovnih kemikalij d.o.o. - V STEČAJU","NAFTA - PETROCHEM, proizvodnja organskih osnovnih kemikalij d.o.o. - V STEČAJU",,"Mlinska ulica 5, 9220 Lendava - Lendva",", NAFTA - PETROCHEM, proizvodnja organskih osnovnih kemikalij d.o.o. - V STEČAJU"
"EKO - NAFTA, proizvodnja naftnih derivatov d.o.o.","EKO - NAFTA, proizvodnja naftnih derivatov d.o.o.",,"Trimlini 65 A, 9220 Lendava - Lendva",", EKO - NAFTA, proizvodnja naftnih derivatov d.o.o."
"FI - EKO, Ekološke storitve d.o.o.","FI - EKO, Ekološke storitve d.o.o.",,"Breznikova cesta 89, 1230 Domžale",", FI - EKO, Ekološke storitve d.o.o."
STELKOM - telekomunikacije in storitve d.o.o.,STELKOM - telekomunikacije in storitve d.o.o.,,"Špruha 19, 1236 Trzin",", STELKOM - telekomunikacije in storitve d.o.o."
"Pomurski Tehnološki Park, Podjetje za pospeševanje podjetništva v Pomurju d.o.o.","Pomurski Tehnološki Park, Podjetje za pospeševanje podjetništva v Pomurju d.o.o.",,"Plese 9 A, 9000 Murska Sobota",", Pomurski Tehnološki Park, Podjetje za pospeševanje podjetništva v Pomurju d.o.o."
"CASINO KOBARID, igre na srečo in gostinstvo d.d.","CASINO KOBARID, igre na srečo in gostinstvo d.d.",,"Staro selo 60 A, 5222 Kobarid",", CASINO KOBARID, igre na srečo in gostinstvo d.d."
"GO-KO, govedoreja, d.o.o.","GO-KO, govedoreja, d.o.o.",,"Roška cesta 23 A, 1330 Kočevje",", GO-KO, govedoreja, d.o.o."
REPRO - MS 03 družba za trgovanje s programsko opremo d.o.o. - v likvidaciji,REPRO - MS 03 družba za trgovanje s programsko opremo d.o.o. - v likvidaciji,,"Litijska cesta 259, 1261 Ljubljana - Dobrunje",", REPRO - MS 03 družba za trgovanje s programsko opremo d.o.o. - v likvidaciji"
"NAFTA - INŽENIRING, projektiranje in svetovanje, d.o.o. - V STEČAJU","NAFTA - INŽENIRING, projektiranje in svetovanje, d.o.o. - V STEČAJU",,"Mlinska ulica 5, 9220 Lendava - Lendva",", NAFTA - INŽENIRING, projektiranje in svetovanje, d.o.o. - V STEČAJU"
ARGOLINA investicijski inženiring d.o.o.,ARGOLINA investicijski inženiring d.o.o.,,"Slovenska cesta 58, 1000 Ljubljana",", ARGOLINA investicijski inženiring d.o.o."
"STEKLARSKA NOVA, proizvodnja stekla Rogaška Slatina d.o.o. ""- v stečaju""","STEKLARSKA NOVA, proizvodnja stekla Rogaška Slatina d.o.o. ""- v stečaju""",,"Steklarska ulica 1, 3250 Rogaška Slatina",", STEKLARSKA NOVA, proizvodnja stekla Rogaška Slatina d.o.o. ""- v stečaju"""
"LITOSTROJ RAVNE, podjetje za proizvodnjo stiskalnic, strojnih delov in naprav d.o.o.","LITOSTROJ RAVNE, podjetje za proizvodnjo stiskalnic, strojnih delov in naprav d.o.o.",,"Koroška cesta 15, 2390 Ravne na Koroškem",", LITOSTROJ RAVNE, podjetje za proizvodnjo stiskalnic, strojnih delov in naprav d.o.o."
"NLB SKLADI, upravljanje premoženja, d.o.o.","NLB SKLADI, upravljanje premoženja, d.o.o.",,"Trg republike 3, 1000 Ljubljana",", NLB SKLADI, upravljanje premoženja, d.o.o."
"Kabelsko komunikacijski sistem ""KKS Ptuj"", družba za telekomunikacije, d.o.o.","Kabelsko komunikacijski sistem ""KKS Ptuj"", družba za telekomunikacije, d.o.o.",,"Slovenski trg 1, 2250 Ptuj",", Kabelsko komunikacijski sistem ""KKS Ptuj"", družba za telekomunikacije, d.o.o."
CANKARJEVA ZALOŽBA - ZALOŽNIŠTVO d.o.o.,CANKARJEVA ZALOŽBA - ZALOŽNIŠTVO d.o.o.,,"Slovenska cesta 29, 1000 Ljubljana",", CANKARJEVA ZALOŽBA - ZALOŽNIŠTVO d.o.o."
"SID - PRVA KREDITNA ZAVAROVALNICA d.d., Ljubljana Firma v angleškem jeziku: SID - First Credit Insurance Company Inc., Ljubljana","SID - PRVA KREDITNA ZAVAROVALNICA d.d., Ljubljana Firma v angleškem jeziku: SID - First Credit Insurance Company Inc., Ljubljana",,"Davčna ulica 1, 1000 Ljubljana",", SID - PRVA KREDITNA ZAVAROVALNICA d.d., Ljubljana Firma v angleškem jeziku: SID - First Credit Insurance Company Inc., Ljubljana"
"KONTROLA ZRAČNEGA PROMETA SLOVENIJE, d.o.o.","KONTROLA ZRAČNEGA PROMETA SLOVENIJE, d.o.o.",,"Zgornji Brnik 130 N, 4210 Brnik - Aerodrom",", KONTROLA ZRAČNEGA PROMETA SLOVENIJE, d.o.o."
FINEURO - poslovno investicijsko podjetje d.o.o. FINEURO - impresa economica e di investimenti s.r.l.,FINEURO - poslovno investicijsko podjetje d.o.o. FINEURO - impresa economica e di investimenti s.r.l.,,"Župančičeva ulica 39, 6000 Koper - Capodistria",", FINEURO - poslovno investicijsko podjetje d.o.o. FINEURO - impresa economica e di investimenti s.r.l."
"INFRASPORT KRANJSKA GORA, izgradnja in upravljanje športne in turistične infrastrukture, d.o.o.","INFRASPORT KRANJSKA GORA, izgradnja in upravljanje športne in turistične infrastrukture, d.o.o.",,"Kolodvorska ulica 1 A, 4280 Kranjska Gora",", INFRASPORT KRANJSKA GORA, izgradnja in upravljanje športne in turistične infrastrukture, d.o.o."
INFRA izvajanje investicijske dejavnosti d.o.o.,INFRA izvajanje investicijske dejavnosti d.o.o.,,"Ulica 11. novembra 34, 8273 Leskovec pri Krškem",", INFRA izvajanje investicijske dejavnosti d.o.o."
"EKO-PARK d.o.o. Lendava, javno podjetje OKO-PARK Kft. Lendva, kozhasznu vallalat","EKO-PARK d.o.o. Lendava, javno podjetje OKO-PARK Kft. Lendva, kozhasznu vallalat",,"Glavna ulica 109, 9220 Lendava - Lendva",", EKO-PARK d.o.o. Lendava, javno podjetje OKO-PARK Kft. Lendva, kozhasznu vallalat"
"PLINOVODI, Družba za upravljanje s prenosnim sistemom, d.o.o.","PLINOVODI, Družba za upravljanje s prenosnim sistemom, d.o.o.",,"Cesta Ljubljanske brigade 11 B, 1000 Ljubljana",", PLINOVODI, Družba za upravljanje s prenosnim sistemom, d.o.o."
"LJUBLJANSKI UNIVERZITETNI INKUBATOR, d.o.o.","LJUBLJANSKI UNIVERZITETNI INKUBATOR, d.o.o.",,"Vojkova cesta 63, 1000 Ljubljana",", LJUBLJANSKI UNIVERZITETNI INKUBATOR, d.o.o."
"MOJA ENERGIJA celovita oskrba z energijo, družba za proizvodnjo, trgovino in storitve d.o.o.","MOJA ENERGIJA celovita oskrba z energijo, družba za proizvodnjo, trgovino in storitve d.o.o.",,"Jadranska cesta 28, 2000 Maribor",", MOJA ENERGIJA celovita oskrba z energijo, družba za proizvodnjo, trgovino in storitve d.o.o."
"AH ZALAR, trgovska družba za prodajo in servisiranje vozil, d.o.o.","AH ZALAR, trgovska družba za prodajo in servisiranje vozil, d.o.o.",,"Male Lašče 105, 1315 Velike Lašče",", AH ZALAR, trgovska družba za prodajo in servisiranje vozil, d.o.o."
"E 3, ENERGETIKA, EKOLOGIJA, EKONOMIJA, d.o.o.","E 3, ENERGETIKA, EKOLOGIJA, EKONOMIJA, d.o.o.",,"Erjavčeva ulica 24, 5000 Nova Gorica",", E 3, ENERGETIKA, EKOLOGIJA, EKONOMIJA, d.o.o."
"UIP Univerzitetni razvojni center in inkubator Primorske d.o.o. Centro univeritario per lo sviluppo e incubatore universitario del Litrorale, S.r.l.","UIP Univerzitetni razvojni center in inkubator Primorske d.o.o. Centro univeritario per lo sviluppo e incubatore universitario del Litrorale, S.r.l.",,"Ferrarska ulica 8, 6000 Koper - Capodistria",", UIP Univerzitetni razvojni center in inkubator Primorske d.o.o. Centro univeritario per lo sviluppo e incubatore universitario del Litrorale, S.r.l."
JAVNO KOMUNALNO PODJETJE ŠALOVCI d.o.o.,JAVNO KOMUNALNO PODJETJE ŠALOVCI d.o.o.,,"Šalovci 162, 9204 Šalovci",", JAVNO KOMUNALNO PODJETJE ŠALOVCI d.o.o."
"HIT BOVEC, hoteli in turizem d.o.o., Bovec - v stečaju","HIT BOVEC, hoteli in turizem d.o.o., Bovec - v stečaju",,"Ledina 6, 5230 Bovec",", HIT BOVEC, hoteli in turizem d.o.o., Bovec - v stečaju"
"CENTER ZA RAVNANJE Z ODPADKI ZASAVJE, d.o.o.","CENTER ZA RAVNANJE Z ODPADKI ZASAVJE, d.o.o.",,"Brdce 41 B, 1431 Dol pri Hrastniku",", CENTER ZA RAVNANJE Z ODPADKI ZASAVJE, d.o.o."
"KOMUNALA RADGONA, javno podjetje d.o.o.","KOMUNALA RADGONA, javno podjetje d.o.o.",,"Partizanska cesta 13, 9250 Gornja Radgona",", KOMUNALA RADGONA, javno podjetje d.o.o."
"JAVNO PODJETJE KOMUNALA VODICE, d.o.o.","JAVNO PODJETJE KOMUNALA VODICE, d.o.o.",,"Kopitarjev trg 1, 1217 Vodice",", JAVNO PODJETJE KOMUNALA VODICE, d.o.o."
"EUROMUR, Podjetje za poslovno svetovanje d.o.o. EUROMUR, Gazdasagi tanacsadoi vallalkozas Kft.","EUROMUR, Podjetje za poslovno svetovanje d.o.o. EUROMUR, Gazdasagi tanacsadoi vallalkozas Kft.",,"Mlinska ulica 6 A, 9220 Lendava - Lendva",", EUROMUR, Podjetje za poslovno svetovanje d.o.o. EUROMUR, Gazdasagi tanacsadoi vallalkozas Kft."
