Title,First Name,E-mail Address,Business Street,Company
VARSTVENO DELOVNI CENTER KOPER - CENTRO DI ASSISTENZA E TERAPIA LAVORATIVA CAPODISTRIA,VARSTVENO DELOVNI CENTER KOPER - CENTRO DI ASSISTENZA E TERAPIA LAVORATIVA CAPODISTRIA,vdckp@siol.net,"Muzejski trg 7, 6000 Koper - Capodistria",", VARSTVENO DELOVNI CENTER KOPER - CENTRO DI ASSISTENZA E TERAPIA LAVORATIVA CAPODISTRIA"
CENTER ZA POMOČ NA DOMU MARIBOR,CENTER ZA POMOČ NA DOMU MARIBOR,info@pomocnadomu.eu,"Partizanska cesta 12, 2000 Maribor",", CENTER ZA POMOČ NA DOMU MARIBOR"
"ZAVOD ZA KULTURO, TURIZEM IN ŠPORT VRANSKO","ZAVOD ZA KULTURO, TURIZEM IN ŠPORT VRANSKO",zkts.vransko@siol.net,"Vransko 134, 3305 Vransko",", ZAVOD ZA KULTURO, TURIZEM IN ŠPORT VRANSKO"
"ZKŠT Zavod za kulturo, šport in turizem Žalec","ZKŠT Zavod za kulturo, šport in turizem Žalec",zkst.zalec@siol.net,"Aškerčeva ulica 9 A, 3310 Žalec",", ZKŠT Zavod za kulturo, šport in turizem Žalec"
Medobčinska splošna knjižnica Žalec,Medobčinska splošna knjižnica Žalec,skzal@zal.sik.si,"Aškerčeva ulica 9 A, 3310 Žalec",", Medobčinska splošna knjižnica Žalec"
ZAVOD ZA OSKRBO NA DOMU LJUBLJANA,ZAVOD ZA OSKRBO NA DOMU LJUBLJANA,info@zod-lj.si,"Poljanska cesta 97, 1000 Ljubljana",", ZAVOD ZA OSKRBO NA DOMU LJUBLJANA"
DOM STAREJŠIH OBČANOV TEZNO,DOM STAREJŠIH OBČANOV TEZNO,ida.kmetec@dso-tezno.si,"Panonska ulica 41, 2000 Maribor",", DOM STAREJŠIH OBČANOV TEZNO"
VARSTVENO DELOVNI CENTER ŠENTJUR,VARSTVENO DELOVNI CENTER ŠENTJUR,info@vdc-sentjur.si,"Ljubljanska cesta 6 B, 3230 Šentjur",", VARSTVENO DELOVNI CENTER ŠENTJUR"
VRTEC PEDENJPED NOVO MESTO,VRTEC PEDENJPED NOVO MESTO,info@vrtec-pedenjpednm.si,"Šegova ulica 22, 8000 Novo mesto",", VRTEC PEDENJPED NOVO MESTO"
KNJIŽNICA ANTONA SOVRETA HRASTNIK,KNJIŽNICA ANTONA SOVRETA HRASTNIK,sikhra@hra.sik.si,"Trg Franca Kozarja 7, 1430 Hrastnik",", KNJIŽNICA ANTONA SOVRETA HRASTNIK"
VARSTVENO DELOVNI CENTER SAŠA,VARSTVENO DELOVNI CENTER SAŠA,info@vdcsasa.si,"Kidričeva cesta 19 A, 3320 Velenje",", VARSTVENO DELOVNI CENTER SAŠA"
DOM STAREJŠIH OBČANOV FUŽINE,DOM STAREJŠIH OBČANOV FUŽINE,tajnistvo@dso-fuzine.si,"Nove Fužine 40, 1000 Ljubljana",", DOM STAREJŠIH OBČANOV FUŽINE"
KNJIŽNICA ROGAŠKA SLATINA,KNJIŽNICA ROGAŠKA SLATINA,sikrsl@r-sl.sik.si,"Celjska cesta 13, 3250 Rogaška Slatina",", KNJIŽNICA ROGAŠKA SLATINA"
KNJIŽNICA PAVLA GOLIE TREBNJE,KNJIŽNICA PAVLA GOLIE TREBNJE,info@kpgt.si,"Kidričeva ulica 2, 8210 Trebnje",", KNJIŽNICA PAVLA GOLIE TREBNJE"
VRTEC MIŠKOLIN,VRTEC MIŠKOLIN,vrtec.miskolin@guest.arnes.si,"Novo Polje, cesta VI 1, 1260 Ljubljana - Polje",", VRTEC MIŠKOLIN"
"PORA, razvojna agencija Gornja Radgona","PORA, razvojna agencija Gornja Radgona",info@pora-gr.si,"Trg svobode 12, 9250 Gornja Radgona",", PORA, razvojna agencija Gornja Radgona"
VRTEC POD GRADOM,VRTEC POD GRADOM,vrtec-pod-gradom@guest.arnes.si,"Praprotnikova ulica 2, 1000 Ljubljana",", VRTEC POD GRADOM"
VRTEC LEDINA,VRTEC LEDINA,vrtec-ledina@guest.arnes.si,"Čufarjeva ulica 14, 1000 Ljubljana",", VRTEC LEDINA"
VRTEC DR. FRANCE PREŠEREN,VRTEC DR. FRANCE PREŠEREN,vrtec-erjavceva@guest.arnes.si,"Erjavčeva cesta 29, 1000 Ljubljana",", VRTEC DR. FRANCE PREŠEREN"
VRTEC KOLEZIJA,VRTEC KOLEZIJA,tajnistvo@vrteckolezija.si,"Rezijanska ulica 22, 1000 Ljubljana",", VRTEC KOLEZIJA"
VRTEC GALJEVICA,VRTEC GALJEVICA,tajnistvo@vrtec-galjevica.si,"Galjevica 35, 1000 Ljubljana",", VRTEC GALJEVICA"
VRTEC VRHOVCI,VRTEC VRHOVCI,vrtec.vrhovci@guest.arnes.si,"Vrhovci, cesta XIX 10, 1000 Ljubljana",", VRTEC VRHOVCI"
VRTEC TRNOVO,VRTEC TRNOVO,vrtec.trnovo@guest.arnes.si,"Kolezijska ulica 11, 1000 Ljubljana",", VRTEC TRNOVO"
VRTEC VIŠKI GAJ,VRTEC VIŠKI GAJ,vrtec.viski-gaj@guest.arnes.si,"Reška ulica 31, 1000 Ljubljana",", VRTEC VIŠKI GAJ"
MLADINSKI CENTER NOVA GORICA,MLADINSKI CENTER NOVA GORICA,info@mc-ng.org,"Bazoviška ulica 4, 5000 Nova Gorica",", MLADINSKI CENTER NOVA GORICA"
VARSTVENO DELOVNI CENTER VRHNIKA-IDRIJA,VARSTVENO DELOVNI CENTER VRHNIKA-IDRIJA,vdc@vdc-vi.si,"Rožna ulica 16, 5280 Idrija",", VARSTVENO DELOVNI CENTER VRHNIKA-IDRIJA"
VISOKOŠOLSKO SREDIŠČE SEŽANA,VISOKOŠOLSKO SREDIŠČE SEŽANA,info@viviss.si,"Kraška ulica 2, 6210 Sežana",", VISOKOŠOLSKO SREDIŠČE SEŽANA"
OBMOČNA RAZVOJNA AGENCIJA KRASA IN BRKINOV,OBMOČNA RAZVOJNA AGENCIJA KRASA IN BRKINOV,,"Partizanska cesta 4, 6210 Sežana",", OBMOČNA RAZVOJNA AGENCIJA KRASA IN BRKINOV"
"KOMUNALA RADGONA, javno podjetje d.o.o.","KOMUNALA RADGONA, javno podjetje d.o.o.",,"Partizanska cesta 13, 9250 Gornja Radgona",", KOMUNALA RADGONA, javno podjetje d.o.o."
ANTON PODBEVŠEK TEATER,ANTON PODBEVŠEK TEATER,matjaz.berger@antonpodbevsekteater.si,"Prešernov trg 3, 8000 Novo mesto",", ANTON PODBEVŠEK TEATER"
VARSTVENO DELOVNI CENTER NOVA GORICA,VARSTVENO DELOVNI CENTER NOVA GORICA,info@vdcng.si,"Klanec 14 A, 5250 Solkan",", VARSTVENO DELOVNI CENTER NOVA GORICA"
OSNOVNA ŠOLA DRAGOMELJ,OSNOVNA ŠOLA DRAGOMELJ,tajnistvo@osdragomelj.si,"Dragomelj 180, 1230 Domžale",", OSNOVNA ŠOLA DRAGOMELJ"
VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA,VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA,info@vdcvipava.si,"Gradiška cesta 7, 5271 Vipava",", VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA"
FAKULTETA ZA ZDRAVSTVO JESENICE,FAKULTETA ZA ZDRAVSTVO JESENICE,,"Spodnji Plavž 3, 4270 Jesenice",", FAKULTETA ZA ZDRAVSTVO JESENICE"
JAVNI ZAVOD ZA TURIZEM NOVO MESTO - v likvidaciji,JAVNI ZAVOD ZA TURIZEM NOVO MESTO - v likvidaciji,zavod.turizem@novomesto.si,"Glavni trg 7, 8000 Novo mesto",", JAVNI ZAVOD ZA TURIZEM NOVO MESTO - v likvidaciji"
SKUPNA UPRAVA MEDOBČINSKI INŠPEKTORAT IN REDARSTVO,SKUPNA UPRAVA MEDOBČINSKI INŠPEKTORAT IN REDARSTVO,inspektorat.redarstvo@vrhnika.si,"Cankarjev trg 4, 1360 Vrhnika",", SKUPNA UPRAVA MEDOBČINSKI INŠPEKTORAT IN REDARSTVO"
"MEDOBČINSKI INŠPEKTORAT IN REDARSTVO OBČIN POSTOJNA, CERKNICA, PIVKA, LOŠKA DOLINA IN BLOKE","MEDOBČINSKI INŠPEKTORAT IN REDARSTVO OBČIN POSTOJNA, CERKNICA, PIVKA, LOŠKA DOLINA IN BLOKE",inspektorat@postojna.si,"Jeršice 3, 6230 Postojna",", MEDOBČINSKI INŠPEKTORAT IN REDARSTVO OBČIN POSTOJNA, CERKNICA, PIVKA, LOŠKA DOLINA IN BLOKE"
MEDOBČINSKI INŠPEKTORAT IN REDARSTVO,MEDOBČINSKI INŠPEKTORAT IN REDARSTVO,inspektorat@trzin.si,"Mengeška cesta 9, 1236 Trzin",", MEDOBČINSKI INŠPEKTORAT IN REDARSTVO"
Center urbane kulture Kino Šiška,Center urbane kulture Kino Šiška,info@kinosiska.si,"Trg prekomorskih brigad 3, 1000 Ljubljana",", Center urbane kulture Kino Šiška"
MESTNA KNJIŽNICA LJUBLJANA,MESTNA KNJIŽNICA LJUBLJANA,info@mklj.si,"Kersnikova ulica 2, 1000 Ljubljana",", MESTNA KNJIŽNICA LJUBLJANA"
Javni zavod Kinodvor,Javni zavod Kinodvor,info@kinodvor.org,"Kolodvorska ulica 13, 1000 Ljubljana",", Javni zavod Kinodvor"
Javno podjetje center za ravnanje z odpadki Puconci d.o.o.,Javno podjetje center za ravnanje z odpadki Puconci d.o.o.,,"Vaneča 81 B, 9201 Puconci",", Javno podjetje center za ravnanje z odpadki Puconci d.o.o."
ŠPORTNI OBJEKTI MARIBOR,ŠPORTNI OBJEKTI MARIBOR,info@somb.si,"Koresova ulica 7, 2000 Maribor",", ŠPORTNI OBJEKTI MARIBOR"
Muzej in galerije mesta Ljubljane,Muzej in galerije mesta Ljubljane,info@mgml.si,"Gosposka ulica 15, 1000 Ljubljana",", Muzej in galerije mesta Ljubljane"
Javni zavod Mladi zmaji - Center za kakovostno preživljanje prostega časa mladih,Javni zavod Mladi zmaji - Center za kakovostno preživljanje prostega časa mladih,info@mladizmaji.si,"Resljeva cesta 18, 1000 Ljubljana",", Javni zavod Mladi zmaji - Center za kakovostno preživljanje prostega časa mladih"
Javno podjetje Prlekija d.o.o.,Javno podjetje Prlekija d.o.o.,,"Babinska cesta 2 A, 9240 Ljutomer",", Javno podjetje Prlekija d.o.o."
MARIBOR 2012 - Evropska prestolnica kulture - v likvidaciji,MARIBOR 2012 - Evropska prestolnica kulture - v likvidaciji,epk@maribor2012.eu,"Vetrinjska ulica 30, 2000 Maribor",", MARIBOR 2012 - Evropska prestolnica kulture - v likvidaciji"
Osnovna šola Kašelj,Osnovna šola Kašelj,tajnistvo@oskaselj.si,"Kašeljska cesta 119 A, 1260 Ljubljana - Polje",", Osnovna šola Kašelj"
"Javni zavod Rokodelski center Ribnica - zavod za rokodelstvo, muzejsko in galerijsko dejavnost","Javni zavod Rokodelski center Ribnica - zavod za rokodelstvo, muzejsko in galerijsko dejavnost",info@rokodelskicenter-ribnica.si,"Cesta na Ugar 6, 1310 Ribnica",", Javni zavod Rokodelski center Ribnica - zavod za rokodelstvo, muzejsko in galerijsko dejavnost"
Javni zavod Ljubljanski grad,Javni zavod Ljubljanski grad,info@ljubljanskigrad.si,"Grajska planota 1, 1000 Ljubljana",", Javni zavod Ljubljanski grad"
CENTER JUDOVSKE KULTURNE DEDIŠČINE SINAGOGA MARIBOR,CENTER JUDOVSKE KULTURNE DEDIŠČINE SINAGOGA MARIBOR,info@sinagogamaribor.si,"Židovska ulica 4, 2000 Maribor",", CENTER JUDOVSKE KULTURNE DEDIŠČINE SINAGOGA MARIBOR"
VRTEC OTONA ŽUPANČIČA MARIBOR,VRTEC OTONA ŽUPANČIČA MARIBOR,vrtec-mboz@guest.arnes.si,"Oblakova ulica 5, 2000 Maribor",", VRTEC OTONA ŽUPANČIČA MARIBOR"
GASILSKO-REŠEVALNI CENTER NOVO MESTO,GASILSKO-REŠEVALNI CENTER NOVO MESTO,info@grc-nm.si,"Seidlova cesta 29, 8000 Novo mesto",", GASILSKO-REŠEVALNI CENTER NOVO MESTO"
POKLICNA GASILSKA ENOTA CELJE,POKLICNA GASILSKA ENOTA CELJE,pge@celje.si,"Dečkova cesta 36, 3000 Celje",", POKLICNA GASILSKA ENOTA CELJE"
GASILSKA BRIGADA LJUBLJANA,GASILSKA BRIGADA LJUBLJANA,gbl@gb.ljubljana.si,"Vojkova cesta 19, 1000 Ljubljana",", GASILSKA BRIGADA LJUBLJANA"
ZAVOD REPUBLIKE SLOVENIJE ZA BLAGOVNE REZERVE,ZAVOD REPUBLIKE SLOVENIJE ZA BLAGOVNE REZERVE,,"Dunajska cesta 106, 1000 Ljubljana",", ZAVOD REPUBLIKE SLOVENIJE ZA BLAGOVNE REZERVE"
VRTEC MAVRICA BREŽICE,VRTEC MAVRICA BREŽICE,vrtec-mavrica.brezice@quest.arnes.si,"Šolska ulica 5, 8250 Brežice",", VRTEC MAVRICA BREŽICE"
DOM OB SAVINJI CELJE,DOM OB SAVINJI CELJE,celje@ssz-slo.si,"Jurčičeva ulica 6, 3000 Celje",", DOM OB SAVINJI CELJE"
DOM POČITKA MENGEŠ,DOM POČITKA MENGEŠ,zavod@dpm.si,"Glavni trg 13, 1234 Mengeš",", DOM POČITKA MENGEŠ"
DOM UPOKOJENCEV DOMŽALE,DOM UPOKOJENCEV DOMŽALE,dom.upokojencev.domzale@siol.net,"Karantanska cesta 5, 1230 Domžale",", DOM UPOKOJENCEV DOMŽALE"
KOROŠKI DOM STAROSTNIKOV,KOROŠKI DOM STAROSTNIKOV,kdsd@siol.net,"Črneče 146, 2370 Dravograd",", KOROŠKI DOM STAROSTNIKOV"
DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,duizola@siol.net,"Kosovelova ulica 22, 6310 Izola - Isola",", DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola"
"DOM UPOKOJENCEV DR. FRANCETA BERGELJA, JESENICE","DOM UPOKOJENCEV DR. FRANCETA BERGELJA, JESENICE",dufbj@siol.net,"Ulica Staneta Bokala 4, 4270 Jesenice",", DOM UPOKOJENCEV DR. FRANCETA BERGELJA, JESENICE"
DOM STAREJŠIH OBČANOV KAMNIK,DOM STAREJŠIH OBČANOV KAMNIK,dom.kamnik1@siol.net ,"Neveljska pot 26, 1241 Kamnik",", DOM STAREJŠIH OBČANOV KAMNIK"
DOM STAREJŠIH OBČANOV PREDDVOR,DOM STAREJŠIH OBČANOV PREDDVOR,dom.preddvor@dso-preddvor.si,"Potoče 2, 4205 Preddvor",", DOM STAREJŠIH OBČANOV PREDDVOR"
Socialno varstveni zavod Hrastovec,Socialno varstveni zavod Hrastovec,hrastovec.zavod@siol.net,"Hrastovec v Slov. goricah 22, 2230 Lenart v Slov. goricah",", Socialno varstveni zavod Hrastovec"
DOM TISJE ŠMARTNO PRI LITIJI,DOM TISJE ŠMARTNO PRI LITIJI,tisje@ssz-slo.si,"Črni Potok 13, 1275 Šmartno pri Litiji",", DOM TISJE ŠMARTNO PRI LITIJI"
VRTEC ČRNUČE,VRTEC ČRNUČE,vrtec-crnuce@guest.arnes.si,"Dunajska cesta 400, 1231 Ljubljana - Črnuče",", VRTEC ČRNUČE"
VRTEC JELKA,VRTEC JELKA,vrtec.jelka@vrtec-jelka.si,"Glavarjeva ulica 18 A, 1000 Ljubljana",", VRTEC JELKA"
VRTEC MLADI ROD,VRTEC MLADI ROD,vrtec.mladi-rod@guest.arnes.si,"Črtomirova ulica 14, 1000 Ljubljana",", VRTEC MLADI ROD"
VRTEC CICIBAN,VRTEC CICIBAN,vrtec.ciciban@guest.arnes.si,"Šarhova ulica 29, 1000 Ljubljana",", VRTEC CICIBAN"
VRTEC JARŠE,VRTEC JARŠE,vrtec.jarse@guest.arnes.si,"Rožičeva ulica 10, 1000 Ljubljana",", VRTEC JARŠE"
VRTEC NAJDIHOJCA,VRTEC NAJDIHOJCA,vrtec.najdihojca-lj@guest.arnes.si,"Gorazdova ulica 6, 1000 Ljubljana",", VRTEC NAJDIHOJCA"
"SVETOVALNI CENTER ZA OTROKE, MLADOSTNIKE IN STARŠE Ljubljana","SVETOVALNI CENTER ZA OTROKE, MLADOSTNIKE IN STARŠE Ljubljana",sc-oms.lj@guest.arnes.si,"Gotska ulica 18, 1000 Ljubljana",", SVETOVALNI CENTER ZA OTROKE, MLADOSTNIKE IN STARŠE Ljubljana"
VZGOJNO-VARSTVENI ZAVOD VRTEC KURIRČEK LOGATEC,VZGOJNO-VARSTVENI ZAVOD VRTEC KURIRČEK LOGATEC,vrtec.kurircek@vrtec-logatec.si,"Notranjska cesta 7 A, 1370 Logatec",", VZGOJNO-VARSTVENI ZAVOD VRTEC KURIRČEK LOGATEC"
VRTEC BORISA PEČETA MARIBOR,VRTEC BORISA PEČETA MARIBOR,marija.psunder@guest.arnes.si,"Tomšičeva ulica 32, 2000 Maribor",", VRTEC BORISA PEČETA MARIBOR"
DOM DANICE VOGRINEC MARIBOR,DOM DANICE VOGRINEC MARIBOR,info@du_danicevogrinec.si,"Čufarjeva cesta 9, 2000 Maribor",", DOM DANICE VOGRINEC MARIBOR"
"SVETOVALNI CENTER ZA OTROKE, MLADOSTNIKE IN STARŠE MARIBOR","SVETOVALNI CENTER ZA OTROKE, MLADOSTNIKE IN STARŠE MARIBOR",svetovalni.center-mb@guest.arnes.si,"Lavričeva ulica 5, 2000 Maribor",", SVETOVALNI CENTER ZA OTROKE, MLADOSTNIKE IN STARŠE MARIBOR"
VRTEC IVANA GLINŠKA MARIBOR,VRTEC IVANA GLINŠKA MARIBOR,vrtec.ig-maribor@guest.arnes.si,"Gledališka ulica 6, 2000 Maribor",", VRTEC IVANA GLINŠKA MARIBOR"
VRTEC JADVIGE GOLEŽ MARIBOR,VRTEC JADVIGE GOLEŽ MARIBOR,vrtec@vig.si,"Betnavska cesta 100, 2000 Maribor",", VRTEC JADVIGE GOLEŽ MARIBOR"
VRTEC STUDENCI MARIBOR,VRTEC STUDENCI MARIBOR,marjanca.karba@vrtec-studenci.si,"Groharjeva ulica 22, 2000 Maribor",", VRTEC STUDENCI MARIBOR"
DOM STAREJŠIH OBČANOV METLIKA,DOM STAREJŠIH OBČANOV METLIKA,metlika@ssz-slo.si,"Mestni trg 16, 8330 Metlika",", DOM STAREJŠIH OBČANOV METLIKA"
DOM STAREJŠIH Rakičan,DOM STAREJŠIH Rakičan,dom.rakican@siol.net,"Ulica dr. Vrbnjaka 1, 9000 Murska Sobota",", DOM STAREJŠIH Rakičan"
DOM UPOKOJENCEV GRADIŠČE,DOM UPOKOJENCEV GRADIŠČE,gradisce@ssz-slo.si,"Gradišče nad Prvačino 4, 5294 Dornberk",", DOM UPOKOJENCEV GRADIŠČE"
CENTER ZA USPOSABLJANJE ELVIRA VATOVEC STRUNJAN CENTRO DI ABILITAZIONE ELVIRA VATOVEC STRUGNANO,CENTER ZA USPOSABLJANJE ELVIRA VATOVEC STRUNJAN CENTRO DI ABILITAZIONE ELVIRA VATOVEC STRUGNANO,korado.lesnik@guest.arnes.si,"Strunjan 140, 6320 Portorož - Portorose",", CENTER ZA USPOSABLJANJE ELVIRA VATOVEC STRUNJAN CENTRO DI ABILITAZIONE ELVIRA VATOVEC STRUGNANO"
DOM UPOKOJENCEV POSTOJNA,DOM UPOKOJENCEV POSTOJNA,dupo@siol.net,"Rožna ulica 10, 6230 Postojna",", DOM UPOKOJENCEV POSTOJNA"
