Title,First Name,E-mail Address,Business Street,Company
REPUBLIKA SLOVENIJA UPRAVNA ENOTA DOMŽALE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA DOMŽALE,ue.domzale@gov.si,"Ljubljanska cesta 69, 1230 Domžale",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA DOMŽALE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA CERKNICA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA CERKNICA,ue.cerknica@gov.si,"Cesta 4. maja 24, 1380 Cerknica",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA CERKNICA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA CELJE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA CELJE,ue.celje@gov.si,"Ljubljanska cesta 1, 3000 Celje",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA CELJE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA BREŽICE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA BREŽICE,ue.brezice@gov.si,"Cesta prvih borcev 24 A, 8250 Brežice",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA BREŽICE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA AJDOVŠČINA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA AJDOVŠČINA,ue.ajdovscina@gov.si,"Vipavska cesta 11 B, 5270 Ajdovščina",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA AJDOVŠČINA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA RUŠE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA RUŠE,ue.ruse@gov.si,"Kolodvorska ulica 9, 2342 Ruše",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA RUŠE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA PESNICA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA PESNICA,ue.pesnica@gov.si,"Pesnica pri Mariboru 43 A, 2211 Pesnica pri Mariboru",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA PESNICA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA MARIBOR,REPUBLIKA SLOVENIJA UPRAVNA ENOTA MARIBOR,ue.maribor@gov.si,"Ulica heroja Staneta 1, 2000 Maribor",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA MARIBOR"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŽALEC,REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŽALEC,ue.zalec@gov.si,"Ulica Savinjske čete 5, 3310 Žalec",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŽALEC"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA ZAGORJE OB SAVI,REPUBLIKA SLOVENIJA UPRAVNA ENOTA ZAGORJE OB SAVI,ue.zagorje@gov.si,"Cesta 9. avgusta 5, 1410 Zagorje ob Savi",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA ZAGORJE OB SAVI"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA VRHNIKA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA VRHNIKA,ue.vrhnika@gov.si,"Tržaška cesta 1, 1360 Vrhnika",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA VRHNIKA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA VELENJE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA VELENJE,ue.velenje@gov.si,"Rudarska cesta 6 A, 3320 Velenje",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA VELENJE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA TRŽIČ,REPUBLIKA SLOVENIJA UPRAVNA ENOTA TRŽIČ,ue.trzic@gov.si,"Trg svobode 18, 4290 Tržič",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA TRŽIČ"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA TREBNJE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA TREBNJE,ue.trebnje@gov.si,"Goliev trg 5, 8210 Trebnje",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA TREBNJE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA TRBOVLJE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA TRBOVLJE,ue.trbovlje@gov.si,"Mestni trg 4, 1420 Trbovlje",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA TRBOVLJE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA TOLMIN,REPUBLIKA SLOVENIJA UPRAVNA ENOTA TOLMIN,ue.tolmin@gov.si,"Tumov drevored 4, 5220 Tolmin",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA TOLMIN"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŠMARJE PRI JELŠAH,REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŠMARJE PRI JELŠAH,ue.smarje@gov.si,"Aškerčev trg 12 A, 3240 Šmarje pri Jelšah",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŠMARJE PRI JELŠAH"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŠKOFJA LOKA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŠKOFJA LOKA,ue.skofjaloka@gov.si,"Poljanska cesta 2, 4220 Škofja Loka",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA ŠKOFJA LOKA"
REPUBLIKA SLOVENIJE UPRAVNA ENOTA ŠENTJUR PRI CELJU,REPUBLIKA SLOVENIJE UPRAVNA ENOTA ŠENTJUR PRI CELJU,ue.sentjur@gov.si,"Mestni trg 10, 3230 Šentjur",", REPUBLIKA SLOVENIJE UPRAVNA ENOTA ŠENTJUR PRI CELJU"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENSKE KONJICE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENSKE KONJICE,ue.slovenskekonjice@gov.si,"Stari trg 29, 3210 Slovenske Konjice",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENSKE KONJICE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENSKA BISTRICA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENSKA BISTRICA,ue.slbistrica@gov.si,"Kolodvorska ulica 10, 2310 Slovenska Bistrica",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENSKA BISTRICA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENJ GRADEC,REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENJ GRADEC,ue.slgradec@gov.si,"Meškova ulica 21, 2380 Slovenj Gradec",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA SLOVENJ GRADEC"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA SEŽANA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA SEŽANA,ue.sezana@gov.si,"Partizanska cesta 4, 6210 Sežana",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA SEŽANA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA SEVNICA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA SEVNICA,ue.sevnica@gov.si,"Glavni trg 19 A, 8290 Sevnica",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA SEVNICA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA RIBNICA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA RIBNICA,ue.ribnica@gov.si,"Gorenjska cesta 9, 1310 Ribnica",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA RIBNICA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA RAVNE NA KOROŠKEM,REPUBLIKA SLOVENIJA UPRAVNA ENOTA RAVNE NA KOROŠKEM,ue.ravne@gov.si,"Čečovje 12 A, 2390 Ravne na Koroškem",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA RAVNE NA KOROŠKEM"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA RADOVLJICA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA RADOVLJICA,ue.radovljica@gov.si,"Gorenjska cesta 18, 4240 Radovljica",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA RADOVLJICA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA RADLJE OB DRAVI,REPUBLIKA SLOVENIJA UPRAVNA ENOTA RADLJE OB DRAVI,ue.radlje@gov.si,"Mariborska cesta 7, 2360 Radlje ob Dravi",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA RADLJE OB DRAVI"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA PTUJ,REPUBLIKA SLOVENIJA UPRAVNA ENOTA PTUJ,ue.ptuj@gov.si,"Slomškova ulica 10, 2250 Ptuj",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA PTUJ"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA POSTOJNA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA POSTOJNA,ue.postojna@gov.si,"Ljubljanska cesta 4, 6230 Postojna",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA POSTOJNA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA PIRAN,REPUBLIKA SLOVENIJA UPRAVNA ENOTA PIRAN,ue.piran@gov.si,"Obala 114 A, 6320 Portorož - Portorose",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA PIRAN"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA ORMOŽ,REPUBLIKA SLOVENIJA UPRAVNA ENOTA ORMOŽ,ue.ormoz@gov.si,"Ptujska cesta 6, 2270 Ormož",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA ORMOŽ"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA NOVO MESTO,REPUBLIKA SLOVENIJA UPRAVNA ENOTA NOVO MESTO,ue.novomesto@gov.si,"Defranceschijeva ulica 1, 8000 Novo mesto",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA NOVO MESTO"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA NOVA GORICA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA NOVA GORICA,ue.novagorica@gov.si,"Trg Edvarda Kardelja 1, 5000 Nova Gorica",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA NOVA GORICA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA MURSKA SOBOTA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA MURSKA SOBOTA,ue.murskasobota@gov.si,"Kardoševa ulica 2, 9000 Murska Sobota",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA MURSKA SOBOTA"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA MOZIRJE,REPUBLIKA SLOVENIJA UPRAVNA ENOTA MOZIRJE,ue.mozirje@gov.si,"Šmihelska cesta 2, 3330 Mozirje",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA MOZIRJE"
REPUBLIKA SLOVENIJA UPRAVNA ENOTA METLIKA,REPUBLIKA SLOVENIJA UPRAVNA ENOTA METLIKA,ue.metlika@gov.si,"Naselje Borisa Kidriča 14, 8330 Metlika",", REPUBLIKA SLOVENIJA UPRAVNA ENOTA METLIKA"
